# DATA=SAXS PRIOR=GAUSS
  0.333454   0.158174   0.013642
  0.333925   0.148097   0.013630
  0.334395   0.148944   0.013626
  0.334866   0.157403   0.013619
  0.335336   0.158499   0.013600
  0.335807   0.143622   0.013583
  0.336277   0.139100   0.013575
  0.336748   0.151603   0.013572
  0.337218   0.158930   0.013637
  0.337689   0.160303   0.013860
  0.338159   0.155474   0.014093
  0.338630   0.151030   0.014251
  0.339100   0.143525   0.014342
  0.339571   0.147997   0.014397
  0.340041   0.154948   0.014445
  0.340512   0.141285   0.014461
  0.340982   0.139298   0.014465
  0.341453   0.146630   0.014479
  0.341923   0.151977   0.014509
  0.342394   0.143569   0.014536
  0.342864   0.139267   0.014565
  0.343335   0.147706   0.014594
  0.343805   0.144404   0.014617
  0.344276   0.135127   0.014641
  0.344746   0.136429   0.014668
  0.345217   0.140158   0.014691
  0.345687   0.149918   0.014716
  0.346158   0.148401   0.014735
  0.346628   0.137150   0.014751
  0.347099   0.129426   0.014767
  0.347569   0.146494   0.014794
  0.348040   0.154650   0.014818
  0.348510   0.164477   0.014840
  0.348981   0.160681   0.014859
  0.349451   0.161741   0.014873
  0.349921   0.157315   0.014889
  0.350392   0.158504   0.014906
  0.350863   0.157534   0.014910
  0.351333   0.151556   0.014925
  0.351803   0.159304   0.014954
  0.352274   0.161665   0.014963
  0.352745   0.153105   0.014978
  0.353215   0.135149   0.014983
  0.353685   0.134355   0.014992
  0.354156   0.137884   0.015016
  0.354627   0.151295   0.015036
  0.355097   0.156786   0.015051
  0.355567   0.148797   0.015061
  0.356038   0.144420   0.015064
  0.356509   0.134017   0.015067
  0.356979   0.128385   0.015080
  0.357449   0.141622   0.015109
  0.357920   0.151209   0.015124
  0.358391   0.156137   0.015129
  0.358861   0.146664   0.015135
  0.359332   0.139091   0.015142
  0.359802   0.142284   0.015161
  0.360272   0.155216   0.015170
  0.360743   0.155938   0.015160
  0.361214   0.152904   0.015156
  0.361684   0.151742   0.015141
  0.362154   0.147779   0.015127
  0.362625   0.149816   0.015120
  0.363095   0.143549   0.015120
  0.363566   0.137552   0.015127
  0.364036   0.142241   0.015141
  0.364507   0.145681   0.015155
  0.364977   0.147499   0.015167
  0.365448   0.144857   0.015178
  0.365918   0.146336   0.015182
  0.366389   0.144226   0.015192
  0.366859   0.138867   0.015246
  0.367330   0.136907   0.015458
  0.367800   0.139579   0.015878
  0.368271   0.127149   0.016210
  0.368741   0.135005   0.016445
  0.369212   0.155152   0.016651
  0.369682   0.156623   0.016786
  0.370153   0.140103   0.016899
  0.370623   0.127155   0.016991
  0.371094   0.131517   0.017078
  0.371564   0.148245   0.017177
  0.372035   0.151503   0.017273
  0.372505   0.156036   0.017357
  0.372976   0.147170   0.017424
  0.373446   0.147062   0.017509
  0.373917   0.141911   0.017597
  0.374387   0.127723   0.017676
  0.374858   0.133025   0.017765
  0.375328   0.149644   0.017843
  0.375799   0.146751   0.017916
  0.376269   0.132263   0.017973
  0.376740   0.129782   0.018046
  0.377210   0.134227   0.018127
  0.377681   0.138572   0.018206
  0.378151   0.148570   0.018287
  0.378622   0.146990   0.018365
  0.379092   0.155574   0.018425
  0.379563   0.151715   0.018485
  0.380033   0.140718   0.018555
  0.380504   0.138111   0.018632
  0.380974   0.146280   0.018707
  0.381445   0.156481   0.018777
  0.381915   0.148494   0.018842
  0.382386   0.142122   0.018921
  0.382856   0.160307   0.019018
  0.383327   0.181856   0.019103
  0.383797   0.171443   0.019163
  0.384268   0.157779   0.019222
  0.384738   0.151431   0.019275
  0.385209   0.141513   0.019336
  0.385679   0.130364   0.019405
  0.386150   0.140568   0.019483
  0.386620   0.139810   0.019548
  0.387091   0.148439   0.019616
  0.387561   0.167055   0.019689
  0.388032   0.161085   0.019768
  0.388502   0.155072   0.019842
  0.388973   0.168301   0.019908
  0.389443   0.163418   0.019980
  0.389914   0.157546   0.020055
  0.390384   0.154724   0.020124
  0.390855   0.152099   0.020206
  0.391325   0.134804   0.020281
  0.391796   0.150690   0.020356
  0.392266   0.156031   0.020408
  0.392737   0.149435   0.020469
  0.393207   0.147798   0.020549
  0.393678   0.156610   0.020626
  0.394148   0.147246   0.020679
  0.394619   0.142554   0.020747
  0.395089   0.140672   0.020812
  0.395560   0.134483   0.020869
  0.396030   0.125593   0.020895
  0.396501   0.120612   0.020912
  0.396971   0.136459   0.020909
  0.397442   0.151745   0.020885
  0.397912   0.143204   0.020881
  0.398383   0.146135   0.020902
  0.398853   0.151963   0.020952
  0.399324   0.168166   0.021033
  0.399794   0.164548   0.021103
  0.400265   0.155604   0.021164
  0.400735   0.137846   0.021212
  0.401206   0.129236   0.021291
  0.401676   0.132510   0.021354
  0.402147   0.144851   0.021426
  0.402617   0.149368   0.021512
  0.403088   0.154639   0.021586
  0.403558   0.146515   0.021656
  0.404029   0.133346   0.021718
  0.404499   0.125915   0.021782
  0.404970   0.140516   0.021869
  0.405440   0.152715   0.021956
  0.405911   0.164794   0.022044
  0.406381   0.152238   0.022099
  0.406852   0.139608   0.022146
  0.407322   0.144339   0.022230
  0.407793   0.151465   0.022324
  0.408263   0.151818   0.022409
  0.408734   0.161300   0.022483
  0.409204   0.159612   0.022541
  0.409675   0.160426   0.022639
  0.410145   0.149944   0.022726
  0.410616   0.151437   0.022812
  0.411086   0.152470   0.022880
  0.411557   0.150869   0.022957
  0.412027   0.149487   0.023055
  0.412498   0.139673   0.023122
  0.412968   0.130747   0.023209
  0.413439   0.136694   0.023313
  0.413909   0.135325   0.023386
